SKU,Title,Description,Stock,Price,Assets,DataSheet,Brand,Category
GV2ME213,"Schneider Motor circuit breaker, TeSys Deca, 3P, 17-23 A, thermal magnetic, spring terminals GV2ME213","TeSys GV motor circuit breaker, 3 poles (3P), 23A/690V, for 3-phase motor applications 9kW@400V. It provides a thermal-magnetic protection with a thermal setting range 17-23A, magnetic tripping at 13xIn, high breaking capacity Icu 15kA@400V. Connection by spring terminals. Start-stop control by push-button guaranteed for 100 000 cycles AC-3.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine, ATEX), Green Premium compliant (RoHS/REACh).                   ",200,93.24,https://download.schneider-electric.com/files?p_Doc_Ref=GV2ME213_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/GV2ME213,Schneider,Relays
GV2ME22,"Schneider Motor circuit breaker, TeSys Deca, 3P, 20-25 A, thermal magnetic, screw clamp terminals GV2ME22","TeSys GV motor circuit breaker, 3 poles (3P), 25A/690V, for 3-phase motor applications 11kW@400V. It provides a thermal-magnetic protection with a thermal setting range 20-25A, magnetic tripping at 13xIn, high breaking capacity Icu 15kA@400V. Connection by screw clamp terminals. Start-stop control by push-button guaranteed for 100 000 cycles AC-3.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine, ATEX), Green Premium compliant (RoHS/REACh).                   ",200,98.79,https://download.schneider-electric.com/files?p_Doc_Ref=GV2ME22_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/GV2ME22,Schneider,Relays
GV2ME32,"Schneider Motor circuit breaker, TeSys Deca, 3P, 24-32 A, thermal magnetic, screw clamp terminals GV2ME32","TeSys GV motor circuit breaker, 3 poles (3P), 32A/690V, for 3-phase motor applications 15kW@400V. It provides a thermal-magnetic protection with a thermal setting range 24-32A, magnetic tripping at 13xIn, high breaking capacity Icu 10kA@400V. Connection by screw clamp terminals. Start-stop control by push-button guaranteed for 100 000 cycles AC-3.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine, ATEX), Green Premium compliant (RoHS/REACh).                   ",200,155.4,https://download.schneider-electric.com/files?p_Doc_Ref=GV2ME32_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/GV2ME32,Schneider,Relays
GV2P03,"Schneider Motor circuit breaker, TeSys Deca, 3P, 0.25-0.4 A, thermal magnetic, screw clamp terminals GV2P03","TeSys GV motor circuit breaker, 3 poles (3P), 0.4A/690V, for 3-phase motor applications 0.09kW@400V. It provides a thermal-magnetic protection with a thermal setting range 0.25-0.4A, magnetic tripping at 13xIn, high breaking capacity Icu 100kA@400V. Connection by screw clamp terminals. Start-stop control by rotary knob guaranteed for 100 000 cycles AC-3.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine, ATEX), Green Premium compliant (RoHS/REACh).                   ",200,89.91,https://download.schneider-electric.com/files?p_Doc_Ref=GV2P03_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/GV2P03,Schneider,Relays
GV2P04,"Schneider Motor circuit breaker, TeSys Deca, 3P, 0.4-0.63 A, thermal magnetic, screw clamp terminals GV2P04","TeSys GV motor circuit breaker, 3 poles (3P), 0.63A/690V, for 3-phase motor applications 0.12-0.18kW@400V. It provides a thermal-magnetic protection with a thermal setting range 0.4-0.63A, magnetic tripping at 13xIn, high breaking capacity Icu 100kA@400V. Connection by screw clamp terminals. Start-stop control by rotary knob guaranteed for 100 000 cycles AC-3.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine, ATEX), Green Premium compliant (RoHS/REACh).                   ",200,96.57,https://download.schneider-electric.com/files?p_Doc_Ref=GV2P04_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/GV2P04,Schneider,Relays
GV2P05,"Schneider Motor circuit breaker, TeSys Deca, 3P, 0.63-1 A, thermal magnetic, screw clamp terminals GV2P05","TeSys GV motor circuit breaker, 3 poles (3P), 1A/690V, for 3-phase motor applications 0.25kW@400V. It provides a thermal-magnetic protection with a thermal setting range 0.63-1A, magnetic tripping at 13xIn, high breaking capacity Icu 100kA@400V. Connection by screw clamp terminals. Start-stop control by rotary knob guaranteed for 100 000 cycles AC-3.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine, ATEX), Green Premium compliant (RoHS/REACh).                   ",200,106.56,https://download.schneider-electric.com/files?p_Doc_Ref=GV2P05_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/GV2P05,Schneider,Relays
GV2P06,"Schneider Motor circuit breaker, TeSys Deca, 3P, 1-1.6 A, thermal magnetic, screw clamp terminals GV2P06","TeSys GV motor circuit breaker, 3 poles (3P), 1.6A/690V, for 3-phase motor applications 0.37-0.55kW@400V. It provides a thermal-magnetic protection with a thermal setting range 1-1.6A, magnetic tripping at 13xIn, high breaking capacity Icu 100kA@400V. Connection by screw clamp terminals. Start-stop control by rotary knob guaranteed for 100 000 cycles AC-3.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine, ATEX), Green Premium compliant (RoHS/REACh).                   ",200,106.56,https://download.schneider-electric.com/files?p_Doc_Ref=GV2P06_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/GV2P06,Schneider,Relays
GV2P07,"Schneider Motor circuit breaker, TeSys Deca, 3P, 1.6-2.5 A, thermal magnetic, screw clamp terminals GV2P07","TeSys GV motor circuit breaker, 3 poles (3P), 2.5A/690V, for 3-phase motor applications 0.75kW@400V. It provides a thermal-magnetic protection with a thermal setting range 1.6-2.5A, magnetic tripping at 13xIn, high breaking capacity Icu 100kA@400V. Connection by screw clamp terminals. Start-stop control by rotary knob guaranteed for 100 000 cycles AC-3.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine, ATEX), Green Premium compliant (RoHS/REACh).                   ",200,106.56,https://download.schneider-electric.com/files?p_Doc_Ref=GV2P07_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/GV2P07,Schneider,Relays
GV2P08,"Schneider Motor circuit breaker, TeSys Deca, 3P, 2.5-4 A, thermal magnetic, screw clamp terminals GV2P08","TeSys GV motor circuit breaker, 3 poles (3P), 4A/690V, for 3-phase motor applications 1.1-1.5kW@400V. It provides a thermal-magnetic protection with a thermal setting range 2.5-4A, magnetic tripping at 13xIn, high breaking capacity Icu 100kA@400V. Connection by screw clamp terminals. Start-stop control by rotary knob guaranteed for 100 000 cycles AC-3.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine, ATEX), Green Premium compliant (RoHS/REACh).                   ",200,106.56,https://download.schneider-electric.com/files?p_Doc_Ref=GV2P08_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/GV2P08,Schneider,Relays
GV2P10,"Schneider Motor circuit breaker, TeSys Deca, 3P, 4-6.3 A, thermal magnetic, screw clamp terminals GV2P10","TeSys GV motor circuit breaker, 3 poles (3P), 6.3A/690V, for 3-phase motor applications 2.2kW@400V. It provides a thermal-magnetic protection with a thermal setting range 4-6.3A, magnetic tripping at 13xIn, high breaking capacity Icu 100kA@400V. Connection by screw clamp terminals. Start-stop control by rotary knob guaranteed for 100 000 cycles AC-3.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine, ATEX), Green Premium compliant (RoHS/REACh).                   ",200,106.56,https://download.schneider-electric.com/files?p_Doc_Ref=GV2P10_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/GV2P10,Schneider,Relays
GV2P14,"Schneider Motor circuit breaker, TeSys Deca, 3P, 6-10 A, thermal magnetic, screw clamp terminals GV2P14","TeSys GV motor circuit breaker, 3 poles (3P), 10A/690V, for 3-phase motor applications 3-4kW@400V. It provides a thermal-magnetic protection with a thermal setting range 6-10A, magnetic tripping at 13xIn, high breaking capacity Icu 100kA@400V. Connection by screw clamp terminals. Start-stop control by rotary knob guaranteed for 100 000 cycles AC-3.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine, ATEX), Green Premium compliant (RoHS/REACh).                   ",200,123.21,https://download.schneider-electric.com/files?p_Doc_Ref=GV2P14_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/GV2P14,Schneider,Relays
GV2P16,"Schneider Motor circuit breaker, TeSys Deca, 3P, 9-14 A, thermal magnetic, screw clamp terminals GV2P16","TeSys GV motor circuit breaker, 3 poles (3P), 14A/690V, for 3-phase motor applications 5.5kW@400V. It provides a thermal-magnetic protection with a thermal setting range 9-14A, magnetic tripping at 13xIn, high breaking capacity Icu 15kA@400V. Connection by screw clamp terminals. Start-stop control by rotary knob guaranteed for 100 000 cycles AC-3.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine, ATEX), Green Premium compliant (RoHS/REACh).                   ",200,126.54,https://download.schneider-electric.com/files?p_Doc_Ref=GV2P16_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/GV2P16,Schneider,Relays
GV2P20,"Schneider Motor circuit breaker, TeSys Deca, 3P, 13-18 A, thermal magnetic, screw clamp terminals GV2P20","TeSys GV motor circuit breaker, 3 poles (3P), 18A/690V, for 3-phase motor applications 7.5kW@400V. It provides a thermal-magnetic protection with a thermal setting range 13-18A, magnetic tripping at 13xIn, high breaking capacity Icu 50kA@400V. Connection by screw clamp terminals. Start-stop control by rotary knob guaranteed for 100 000 cycles AC-3.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine, ATEX), Green Premium compliant (RoHS/REACh).                   ",200,126.54,https://download.schneider-electric.com/files?p_Doc_Ref=GV2P20_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/GV2P20,Schneider,Relays
GV2P22,"Schneider Motor circuit breaker, TeSys Deca, 3P, 20-25 A, thermal magnetic, screw clamp terminals GV2P22","TeSys GV motor circuit breaker, 3 poles (3P), 25A/690V, for 3-phase motor applications 11kW@400V. It provides a thermal-magnetic protection with a thermal setting range 20-25A, magnetic tripping at 13xIn, high breaking capacity Icu 50kA@400V. Connection by screw clamp terminals. Start-stop control by rotary knob guaranteed for 100 000 cycles AC-3.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine, ATEX), Green Premium compliant (RoHS/REACh).                   ",200,154.29,https://download.schneider-electric.com/files?p_Doc_Ref=GV2P22_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/GV2P22,Schneider,Relays
GV2P32,"Schneider Motor circuit breaker, TeSys Deca, 3P, 24-32 A, thermal magnetic, screw clamp terminals GV2P32","TeSys GV motor circuit breaker, 3 poles (3P), 32A/690V, for 3-phase motor applications 15kW@400V. It provides a thermal-magnetic protection with a thermal setting range 24-32A, magnetic tripping at 13xIn, high breaking capacity Icu 50kA@400V. Connection by screw clamp terminals. Start-stop control by rotary knob guaranteed for 100 000 cycles AC-3.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine, ATEX), Green Premium compliant (RoHS/REACh).                   ",200,178.71,https://download.schneider-electric.com/files?p_Doc_Ref=GV2P32_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/GV2P32,Schneider,Relays
GV3P13,"Schneider Motor circuit breaker, TeSys Deca, 3P, 9-13 A, thermal magnetic, EverLink terminals GV3P13","TeSys GV motor circuit breaker, 3 poles (3P), 13A/690V, for 3-phase motor applications 5.5kW@400V. It provides a thermal-magnetic protection with a thermal setting range 9-13A, magnetic tripping at 14xIn, high breaking capacity Icu 100kA@400V. Connection by Everlink BTR screw terminals. Start-stop control by rotary knob guaranteed for 50 000 cycles AC-3.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine, ATEX), Green Premium compliant (RoHS/REACh).                   ",200,130.98,https://download.schneider-electric.com/files?p_Doc_Ref=PB108368&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/GV3P13,Schneider,Relays
GV3P18,"Schneider Motor circuit breaker, TeSys Deca, 3P, 12-18 A, thermal magnetic, EverLink terminals GV3P18","TeSys GV motor circuit breaker, 3 poles (3P), 18A/690V, for 3-phase motor applications 7.5kW@400V. It provides a thermal-magnetic protection with a thermal setting range 12-18A, magnetic tripping at 14xIn, high breaking capacity Icu 100kA@400V. Connection by Everlink BTR screw terminals. Start-stop control by rotary knob guaranteed for 50 000 cycles AC-3.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine, ATEX), Green Premium compliant (RoHS/REACh).                   ",200,144.3,https://download.schneider-electric.com/files?p_Doc_Ref=PB108368&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/GV3P18,Schneider,Relays
GV3P25,"Schneider Motor circuit breaker, TeSys Deca, 3P, 17-25 A, thermal magnetic, EverLink terminals GV3P25","TeSys GV motor circuit breaker, 3 poles (3P), 25A/690V, for 3-phase motor applications 11kW@400V. It provides a thermal-magnetic protection with a thermal setting range 17-25A, magnetic tripping at 14xIn, high breaking capacity Icu 100kA@400V. Connection by Everlink BTR screw terminals. Start-stop control by rotary knob guaranteed for 50 000 cycles AC-3.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine, ATEX), Green Premium compliant (RoHS/REACh).                   ",200,160.95,https://download.schneider-electric.com/files?p_Doc_Ref=PB108368&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/GV3P25,Schneider,Relays
GV3P32,"Schneider Motor circuit breaker, TeSys Deca, 3P, 23-32 A, thermal magnetic, EverLink terminals GV3P32","TeSys GV motor circuit breaker, 3 poles (3P), 32A/690V, for 3-phase motor applications 15kW@400V. It provides a thermal-magnetic protection with a thermal setting range 23-32A, magnetic tripping at 14xIn, high breaking capacity Icu 100kA@400V. Connection by Everlink BTR screw terminals. Start-stop control by rotary knob guaranteed for 50 000 cycles AC-3.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine, ATEX), Green Premium compliant (RoHS/REACh).                   ",200,179.82,https://download.schneider-electric.com/files?p_Doc_Ref=PB108368&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/GV3P32,Schneider,Relays
GV3P40,"Schneider Motor circuit breaker, TeSys Deca, 3P, 30-40 A, thermal magnetic, EverLink terminals GV3P40","TeSys GV motor circuit breaker, 3 poles (3P), 40A/690V, for 3-phase motor applications 18.5kW@400V. It provides a thermal-magnetic protection with a thermal setting range 30-40A, magnetic tripping at 14xIn, high breaking capacity Icu 50kA@400V. Connection by Everlink BTR screw terminals. Start-stop control by rotary knob guaranteed for 50 000 cycles AC-3.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine, ATEX), Green Premium compliant (RoHS/REACh).                   ",200,188.7,https://download.schneider-electric.com/files?p_Doc_Ref=GV3P40_DA19&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/GV3P40,Schneider,Relays
