SKU,Title,Description,Assets,Price,Stock,Category,Brand
249-117,Wago 25x Screwless end stop; 10 mm wide; for DIN-rail 35 x 15 and 35 x 7.5; gray 249-117,"Screwless end bracket for 35 mm mounting rail.
",https://www.wago.com/medias/1024-020000010002d8e0000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3w5MjA3fGltYWdlL2pwZWd8aGJkL2hjOS8xMzMwODI0MzY3MzExOC8xMDI0XzAyMDAwMDAxMDAwMmQ4ZTAwMDAxMDBiNl9ERS5qcGd8MzQ1YzhkNWVjNDY5Y2JlNDdjOGVlZjg2NzcyNTRiOTU0ZDQ4MWU3MWM4MTAyMWE5Mzk0ZGYzNWVlYTZlODYwMg|https://www.wago.com/medias/1024-020000040002c6d3000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wxODE5OXxpbWFnZS9qcGVnfGg4MS9oYWUvMTM0MjQwOTczNjE5NTAvMTAyNF8wMjAwMDAwNDAwMDJjNmQzMDAwMTAwYjZfREUuanBnfDNhODRjNWVlZjZlNzdkMzJiNWZiNjk1NzI3Zjg0NGI2ZGUwNTY5MzgyYzViODczM2Q4MDI3YmY0NDVjZGE4NzQ,15.25,50,Rail-Mount Terminal Blocks,Wago
2006-404,Wago 25x Jumper; 4-way; insulated; light gray 2006-404,"Insulated fanning strip bridge for Series 2006.
",https://www.wago.com/medias/1024-020000000001dc7f000300b6-DE.jpg?context=bWFzdGVyfGltYWdlc3w3MDU3fGltYWdlL2pwZWd8aDI0L2hlMi8xMjMyMzA2NzgyMjExMC8xMDI0XzAyMDAwMDAwMDAwMWRjN2YwMDAzMDBiNl9ERS5qcGd8MjQ5MTVmODJiMWI5N2Y2ZjY5Mjg2MzQ5YzEzZjM1YzU1ZWI0ZWUwYzBjYWVhOWQyM2IwMThmNzZhZDM1OTRjZA,30.63,50,Rail-Mount Terminal Blocks,Wago
2006-403,Wago 25x Jumper; 3-way; insulated; light gray 2006-403,"Insulated fanning strip bridge for Series 2006.
",https://www.wago.com/medias/1024-020000310001f772000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3w1NDQ4fGltYWdlL2pwZWd8aDgyL2g4NS8xMjg3NzAxNDE3MTY3OC8xMDI0XzAyMDAwMDMxMDAwMWY3NzIwMDAxMDBiNl9ERS5qcGd8ZTBjMzE5YmEyZjkwYWY4NTAzNzY0NzgzM2M5YjIwOTA4MDE4NTBlMzFmY2Q0YjE0ODQxNWRmNWU0ZjUyODg4Mw,19.75,50,Rail-Mount Terminal Blocks,Wago
2002-404,Wago 25x Jumper; 4-way; insulated; light gray 2002-404,"Isolated jumper bar for series 2002
",https://www.wago.com/medias/1024-0200001600004050000200b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wzMzI5NnxpbWFnZS9qcGVnfGhkYy9oYzAvMTI1NzAxNjkzNDQwMzAvMTAyNF8wMjAwMDAxNjAwMDA0MDUwMDAwMjAwYjZfREUuanBnfDAyNDBjMmZhN2YxZmNkZmMxMzU3ZjU0MmQ5ZWZiYTE0MWY3YTQ3MGRmYWUxNjM3YmI1ZWFjZDlhMGViMmQzNjE,20.5,50,Rail-Mount Terminal Blocks,Wago
2002-403,Wago 25x Jumper; 3-way; insulated; light gray 2002-403,"Isolated jumper bar for series 2002
",https://www.wago.com/medias/1024-0200001600007142000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wyNDA4MnxpbWFnZS9qcGVnfGg4My9oNmUvMTI1NzAyNjk1NDg1NzQvMTAyNF8wMjAwMDAxNjAwMDA3MTQyMDAwMTAwYjZfREUuanBnfGIxNTkwZmYzZmQzNTEyMzgxNGQ1NGRhY2IyZmE1YjRjNGYyYjU1ZGRiYTA3NjgwYWJiNGQ2ZWIyMjAzMjRkNjY,13,50,Rail-Mount Terminal Blocks,Wago
2002-2661,"Wago 50x Double-deck carrier terminal block; L/L; upper-deck base; for DIN-rail 35 x 15 and 35 x 7.5; 2.5 mm²; Push-in CAGE CLAMP®; 2,50 mm²; gray 2002-2661",,https://www.wago.com/medias/1024-0200001200037a8d000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3w3ODkxNHxpbWFnZS9qcGVnfGg1Yi9oZDgvMTMyNDYzNzcwOTkyOTQvMTAyNF8wMjAwMDAxMjAwMDM3YThkMDAwMTAwYjZfREUuanBnfDRkMTBjODI5NmI0NzYwNDE5OWU0ODZhY2M2ZTQxZTRkNWY3ZmU3ZWE5M2MyNjZkOTg3Njg4YWZiYWI4N2ZhYzI|https://www.wago.com/medias/1024-020000120003772e000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wzODE0MXxpbWFnZS9qcGVnfGg5MS9oYjcvMTIyNjUzNTUyMTQ4NzgvMTAyNF8wMjAwMDAxMjAwMDM3NzJlMDAwMTAwYjZfREUuanBnfDM5NTIxNWNmODJiMDJlMjYwMzgxMDBlODczMTY1YWJlOTVlZTQ0Y2M3NzdkNGI2MmY4MGE2ZmM3MDUzNzQ5ZmQ|https://www.wago.com/medias/1024-02000019000325be000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wyNDkyfGltYWdlL2pwZWd8aGU4L2gxNy8xMjI2NDkyNTM5NzAyMi8xMDI0XzAyMDAwMDE5MDAwMzI1YmUwMDAxMDBiNl9ERS5qcGd8NjU4ZTg5MDhiNTJjYmE5ZWU5ZjhjNWI2ZDkwMmI1MTk2OTgzYzMzOTBmMzYzMzQ2YmE4ODhhZjc1YTBjNzQ2Nw,152,40,Rail-Mount Terminal Blocks,Wago
2010-1207,"Wago 25x 2-conductor ground terminal block; 10 mm²; suitable for Ex e II applications; side and center marking; for DIN-rail 35 x 15 and 35 x 7.5; Push-in CAGE CLAMP®; 10,00 mm²; green-yellow 2010-1207","The protective conductor terminal 2010 made possible by the CAGE CLAMP S connector simple plug from a wire- and flexible, provided with crimped ferrules, connectors.
",https://www.wago.com/medias/1024-4984488-DE.jpg?context=bWFzdGVyfGltYWdlc3w1Mjk2M3xpbWFnZS9qcGVnfGhkYy9oOTIvMTI1MjUwMDg2ODMwMzgvMTAyNF80OTg0NDg4X0RFLmpwZ3w4Yzk5YWMwNDhmZGVmNDU4MjViZDM2MTY5ODU1ZGFiMzQ0MmI2NGU4NWVlNDc4OTYzNjM1ODc1YTkwMjNhZGIx|https://www.wago.com/medias/1024-020000040001b651000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wzMzU2NHxpbWFnZS9qcGVnfGhhMy9oNzcvMTI0Njc0MjQyNjQyMjIvMTAyNF8wMjAwMDAwNDAwMDFiNjUxMDAwMTAwYjZfREUuanBnfDU1MzNlOGM5YmRkMGY0YThjMzIzZTkwYjdiOWNmOWU1ZDZkOTZmZGMyOTdlYzUxN2EzNzIyOGExNWJhOTY1NzY|https://www.wago.com/medias/1024-020000190002d8c7000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wxNjcxfGltYWdlL2pwZWd8aGExL2g0OS8xMjU3MTUzNTQwOTE4Mi8xMDI0XzAyMDAwMDE5MDAwMmQ4YzcwMDAxMDBiNl9ERS5qcGd8NzQ3YmQ5NDUyZDgyOGFkYzIyNjU3Y2ZlMGRhOTAwYjIzYWU0MjYwMTdmNzAxYTUyZGM0NmExMWZkYTM3ZWQ1Yg,87.5,40,Rail-Mount Terminal Blocks,Wago
2002-2691,Wago 25x End and intermediate plate; 1 mm thick; gray 2002-2691,,https://www.wago.com/medias/1024-0200001200037b73000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3w0NTA5MHxpbWFnZS9qcGVnfGhlNC9oZTIvMTMyNDYzNjQxMjMxNjYvMTAyNF8wMjAwMDAxMjAwMDM3YjczMDAwMTAwYjZfREUuanBnfGRmM2U5Y2FiZmIyNzYyZjIyMDIxZmUzMDAzMjlmMDZjZmFmMzE2MjM2ZDJkYzhlYjA4ZjkyZjhmMzQxZjBkM2U,9.75,39,Rail-Mount Terminal Blocks,Wago
285-135,"Wago 15x 2-conductor through terminal block; 35 mm²; lateral marker slots; only for DIN 35 x 15 rail; POWER CAGE CLAMP; 35,00 mm²; gray 285-135","The possibility to lock this clamp in the Open-Position simplifies the wiring of bigger cross-section.
",https://www.wago.com/medias/1024-020000050002e3a2000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wyMjY4NnxpbWFnZS9qcGVnfGgyOC9oNzAvMTIyNjQwMDk3MjgwMzAvMTAyNF8wMjAwMDAwNTAwMDJlM2EyMDAwMTAwYjZfREUuanBnfDlkMzJlOTBmMDQyN2UzMmMyZjY2NDk1MjQyNDcwY2QzYTgwYTYxNTViOTUxMTlkMjA4MTI1NGU2NzhlYWNmZWM|https://www.wago.com/medias/1024-0200000400001ff2000200b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wyODk4NnxpbWFnZS9qcGVnfGhiNi9oNzEvMTI4NzYwMzcyMjY1MjYvMTAyNF8wMjAwMDAwNDAwMDAxZmYyMDAwMjAwYjZfREUuanBnfDVmOWU4OTVmYTE2ODE5NGJhOGJlZTFkN2U4OTA1N2NhMGFiNTAzM2RjOTk1OTg3MTU5ZDllODY3ZGMxZDVjMjI,89,30,Rail-Mount Terminal Blocks,Wago
2010-402,Wago 25x Jumper; 2-way; insulated; light gray 2010-402,WAGO 2010-402 Way Jumper Link,https://www.wago.com/medias/1024-0200000500030a36000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3w2NDQ1fGltYWdlL2pwZWd8aGFhL2g1YS8xMzI0MjE1NDE4ODgzMC8xMDI0XzAyMDAwMDA1MDAwMzBhMzYwMDAxMDBiNl9ERS5qcGd8Y2JkMTZlNDdjMDNjNzFhOTUzMTllMTdlYTM2ZjE5YmM0NjI4MTlkY2NhZDQwMmQ4MDJjZjNmMmNiMWQzM2E5Yg,16.5,25,Rail-Mount Terminal Blocks,Wago
2010-1204,"Wago 25x 2-conductor through terminal block; 10 mm²; for Ex e II and Ex i applications; side and center marking; for DIN-rail 35 x 15 and 35 x 7.5; Push-in CAGE CLAMP®; 10,00 mm²; blue 2010-1204","The protective conductor terminal 2010 made possible by the CAGE CLAMP S connector simple plug from a wire- and flexible, provided with crimped ferrules, connectors.
",https://www.wago.com/medias/1024-1516177-DE.jpg?context=bWFzdGVyfGltYWdlc3w4MTgyOXxpbWFnZS9qcGVnfGhjMC9oYmYvMTI4NzU0OTU1MDU5NTAvMTAyNF8xNTE2MTc3X0RFLmpwZ3wwYjUyYzdmZWQ5YzhiMGE3YWY0YzgwN2NkNzAxNzFmNDM1OTcwYWFhNzBhMzYzMTZlMDEyMGY1ZjRkZTkwNDZk|https://www.wago.com/medias/1024-020000040001b519000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wzMzQ5NHxpbWFnZS9qcGVnfGg3My9oYmMvMTI4NzcxNTE4NjI4MTQvMTAyNF8wMjAwMDAwNDAwMDFiNTE5MDAwMTAwYjZfREUuanBnfDdiMzkzZDg4OGJmODFhNzExOGYwZGE1NmUxNzEzZDViYzM3OGM1ZGZlZWRkNTE1YmU5OTcwYWNhZTI2NDE4MDY|https://www.wago.com/medias/1024-020000190002d837000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wxNDA1fGltYWdlL2pwZWd8aDMwL2hjOS8xMjU3MTk1NzM5NTQ4Ni8xMDI0XzAyMDAwMDE5MDAwMmQ4MzcwMDAxMDBiNl9ERS5qcGd8ZDJlMDdmYmRhMTU3YTIyN2I2YmJjNTdkMzM3MDAwYzg4ZDRkNWNlNDc4NzQ3YjMwNTZkY2ZiOTJjMjhmMzc1OA,42,25,Rail-Mount Terminal Blocks,Wago
2016-403,Wago 25x Jumper; 3-way; insulated; light gray 2016-403,"Insulated fanning strip bridge for Series 2016.
",https://www.wago.com/medias/1024-0200000300034403000300b6-DE.jpg?context=bWFzdGVyfGltYWdlc3w3NDk2fGltYWdlL2pwZWd8aDY3L2g5Yi8xMzI0MTE0ODk2NDg5NC8xMDI0XzAyMDAwMDAzMDAwMzQ0MDMwMDAzMDBiNl9ERS5qcGd8NTkxY2E0MGFiNWU4ZjU0ZTBhYzI3NGMyZDk3YTY2YTFlNTQ3NTBmNDdkZGQzZDFlYzM2N2ZkNjYxNGYzMTZmOQ,46,25,Rail-Mount Terminal Blocks,Wago
2016-402,Wago 25x Jumper; 2-way; insulated; light gray 2016-402,"Insulated fanning strip bridge for Series 2016.
",https://www.wago.com/medias/1024-0200000300034403000300b6-DE.jpg?context=bWFzdGVyfGltYWdlc3w3NDk2fGltYWdlL2pwZWd8aDY3L2g5Yi8xMzI0MTE0ODk2NDg5NC8xMDI0XzAyMDAwMDAzMDAwMzQ0MDMwMDAzMDBiNl9ERS5qcGd8NTkxY2E0MGFiNWU4ZjU0ZTBhYzI3NGMyZDk3YTY2YTFlNTQ3NTBmNDdkZGQzZDFlYzM2N2ZkNjYxNGYzMTZmOQ,23,25,Rail-Mount Terminal Blocks,Wago
2004-911,Wago 50x Fuse plug; with pull-tab; for 5 x 20 mm miniature metric fuse; with indicator lamp; 12 - 30 V; 6.1 mm wide; gray 2004-911,"Save jack with tab, for G-fuse insert 5 x 20 mm. Rated voltage and current are determined by the backup.
",https://www.wago.com/medias/1024-2653438-DE.jpg?context=bWFzdGVyfGltYWdlc3w1MTUwNnxpbWFnZS9qcGVnfGhhYS9oZDYvMTMyNDk4ODY3NDg3MDIvMTAyNF8yNjUzNDM4X0RFLmpwZ3w4YzA2YjQwOGMxODhiODNiMjY4MjYwNGMzMjdjYTM5YWM1ZTI4OTVkNWYyOWI5NDE2MDllMjc0Y2ZhOTVhYzg2|https://www.wago.com/medias/1024-0200001a0003364b000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3w1MzY2fGltYWdlL2pwZWd8aDVkL2g0My8xMjI1MTk1NzIzMTY0Ni8xMDI0XzAyMDAwMDFhMDAwMzM2NGIwMDAxMDBiNl9ERS5qcGd8OTc3YzhlNDQwMzU3MGE2MzgyNWJjMDhhZGU4ZDQxNzI3YmVlMTFhNTRjM2ZhNTA2YTQ5N2UxNDI3OTY0Yjk0Ng,96.5,20,Rail-Mount Terminal Blocks,Wago
2016-1207,"Wago 20x 2-conductor ground terminal block; 16 mm²; suitable for Ex e II applications; side and center marking; for DIN-rail 35 x 15 and 35 x 7.5; Push-in CAGE CLAMP®; 16,00 mm²; green-yellow 2016-1207","The direct plug-Series 2016 protects against handling errors and allows simple plug of single-wire and stranded conductors.
",https://www.wago.com/medias/1024-1516190-DE.jpg?context=bWFzdGVyfGltYWdlc3w3OTA3MHxpbWFnZS9qcGVnfGg1Yy9oMWIvMTI4NzUzOTU2MjkwODYvMTAyNF8xNTE2MTkwX0RFLmpwZ3xhYjJjMTI1ZmMwNzRkYmU5NGZkNDhlN2MxYTkxYzg4ZTE1MjNkNDFjMTUzNGExNGE1NzIzNjNlY2EyYjMwODc2|https://www.wago.com/medias/1024-0200000400016fd8000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wzNTQzMXxpbWFnZS9qcGVnfGgzNC9oN2MvMTI4NzY4MzQzNDA4OTQvMTAyNF8wMjAwMDAwNDAwMDE2ZmQ4MDAwMTAwYjZfREUuanBnfDIwZTNmYWZhMjQ4Yjc2MWRmZDU3ZGRlZTlmZjU5NmE3YWRlMDk4ZjllNDE4ZWZmMWZmNGE5MDBkZjc2Y2M1YzI|https://www.wago.com/medias/1024-020000190002d8c7000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wxNjcxfGltYWdlL2pwZWd8aGExL2g0OS8xMjU3MTUzNTQwOTE4Mi8xMDI0XzAyMDAwMDE5MDAwMmQ4YzcwMDAxMDBiNl9ERS5qcGd8NzQ3YmQ5NDUyZDgyOGFkYzIyNjU3Y2ZlMGRhOTAwYjIzYWU0MjYwMTdmNzAxYTUyZGM0NmExMWZkYTM3ZWQ1Yg,89.2,20,Rail-Mount Terminal Blocks,Wago
2016-1204,"Wago 20x 2-conductor through terminal block; 16 mm²; for Ex e II and Ex i applications; side and center marking; for DIN-rail 35 x 15 and 35 x 7.5; Push-in CAGE CLAMP®; 16,00 mm²; blue 2016-1204","The direct plug-Series 2016 protects against handling errors and allows simple plug of single-wire and stranded conductors.
",https://www.wago.com/medias/1024-1516177-DE.jpg?context=bWFzdGVyfGltYWdlc3w4MTgyOXxpbWFnZS9qcGVnfGhjMC9oYmYvMTI4NzU0OTU1MDU5NTAvMTAyNF8xNTE2MTc3X0RFLmpwZ3wwYjUyYzdmZWQ5YzhiMGE3YWY0YzgwN2NkNzAxNzFmNDM1OTcwYWFhNzBhMzYzMTZlMDEyMGY1ZjRkZTkwNDZk|https://www.wago.com/medias/1024-0200000400016ea0000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wzNDk3OHxpbWFnZS9qcGVnfGg2Yy9oMTUvMTI4NzY4NDE1NDk4NTQvMTAyNF8wMjAwMDAwNDAwMDE2ZWEwMDAwMTAwYjZfREUuanBnfDZkYWExNzcxMzQ3N2I3MDFjMDBiMjk0OWU5N2JiODkzMjgwN2Y5NGMyMTIzMzY5Njg4ZTA2ODIzZTY0NzcxYjI|https://www.wago.com/medias/1024-020000190002d837000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wxNDA1fGltYWdlL2pwZWd8aDMwL2hjOS8xMjU3MTk1NzM5NTQ4Ni8xMDI0XzAyMDAwMDE5MDAwMmQ4MzcwMDAxMDBiNl9ERS5qcGd8ZDJlMDdmYmRhMTU3YTIyN2I2YmJjNTdkMzM3MDAwYzg4ZDRkNWNlNDc4NzQ3YjMwNTZkY2ZiOTJjMjhmMzc1OA,40,20,Rail-Mount Terminal Blocks,Wago
249-197,Wago 10x Screwless end stop; 14 mm wide; for DIN-rail 35 x 15 and 35 x 7.5; gray 249-197,,https://www.wago.com/medias/1024-0200001a0000fc64000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wzNjQ1NXxpbWFnZS9qcGVnfGg0Ny9oMjgvMTI4Nzg4MDQxODkyMTQvMTAyNF8wMjAwMDAxYTAwMDBmYzY0MDAwMTAwYjZfREUuanBnfGEyODM5NGRkMGQzMGZhZDk5MDdhOTAwOGUzYTIxNTMyOWE3ODEwY2VjZjg5MWM1N2RiZjZiNjg0Y2VhMWNhZDI|https://www.wago.com/medias/1024-0200000800003c45000400b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wyMDExMXxpbWFnZS9qcGVnfGgxZS9oMDUvMTM0MjQyMjc1NDkyMTQvMTAyNF8wMjAwMDAwODAwMDAzYzQ1MDAwNDAwYjZfREUuanBnfDExNDc2MmU0MDUxNjA5YmU0ZDBhYWJjZGFlMTgzZjc1YjhiYTUxMTY5YjE0NzZmZTU1ZjVmMjlhZGNjMGI2MDg,32,10,Accessories,Wago
793-5501,Wago 5x WMB marking card; as card; for terminal block width 5 - 17.5 mm; stretchable 5 - 5.2 mm; plain; snap-on type; white 793-5501,"Identification strips for WAGO-terminal strips/blocks.
",https://www.wago.com/medias/1024-0200000300015aa9000200b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wyODQzOXxpbWFnZS9qcGVnfGgwZi9oMzEvMTI1NzI0Njg4Mzg0MzAvMTAyNF8wMjAwMDAwMzAwMDE1YWE5MDAwMjAwYjZfREUuanBnfDI0NjI4OGNmNWRjNTJmNTgwZDI0NmZlN2QyMDhiM2JhMzBmMDY3MmUxMjNkMmEyYjdmZGRhZDlkMWU1ZWZhYzc,14.05,10,Rail-Mount Terminal Blocks,Wago
793-501,Wago 5x WMB marking card; as card; not stretchable; plain; snap-on type; white 793-501,"Identification strips for WAGO-terminal strips/blocks.
",https://www.wago.com/medias/1024-02000003000237ae000200b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wxOTEwMnxpbWFnZS9qcGVnfGgxZC9oNDYvMTIyNjQzMjI0MDAyODYvMTAyNF8wMjAwMDAwMzAwMDIzN2FlMDAwMjAwYjZfREUuanBnfDAxNDJlZmZmYmJkMmQxYmFiOWRkZTFkZDVhZjM3NmRiOWE3OWUwMjBkNDMxNTNjN2U3NTA5NjgyOTA5NWI0ZWU,11.3,10,Rail-Mount Terminal Blocks,Wago
787-1732,Wago Switched-mode power supply; Eco; 1-phase; 24 VDC output voltage; 10 A output current; DC-OK LED 787-1732,"787-1732 power supply with 24V DC output - belonging to Wago's EPSITRON ECO POWER series of economical DIN rail power supplies for standard applications.

These power supplies are an economical alternative for applications that simply require 24Vdc without additional functions. Packaged in a flat and solid metal housing, the 787-1732 provides a output current.

ECO Power Supplies lower project and operating costs with advanced features including: LED status indication, front-panel adjustable output voltage, efficiency levels up to 82% and maintenance-free CAGE CLAMP® terminations.

Fast and Safe Connection
CAGE CLAMP® Spring Pressure Connection Technology provides fast, vibration-free and maintenance-free termination of solid, finestranded or ferruled conductors.

Fast Installation
All ECO Power Supplies have a flat and very robust DIN rail mount metal housing. Mounting is simple, thanks to a readily accessible plate on the device.

Clear Indication
All ECO Power Supplies indicate output voltage availability via green LED. A red LED indicates an overvoltage. This simplifies start-up and quickly provides maintenance personnel with system or machine status.

High Load-Carrying Capacity
ECO Power Supplies detect overload from 1.15x nominal output current. The units can be overloaded up to 1.4x the nominal current. The output voltage is considerably reduced if the overload continuous rising. In case of a low-resistance short-circuit, the output will be switched off. As soon as the short circuit has been removed, the output will automatically reactivate.

Universal Supply
The wide range of input voltages ECO Power Supplies allows feeds of 85 to 264Vac – mass-produced machines can operate on different supply networks in Europe, America or Asia without additional conversion or setting. This feature increases tolerance of voltage fluctuations within a supply network, increasing reliability.

Approvals

Highlights & Details
Input voltage range: 100 - 240 V AC
1 phase
Output: 24V DC
Switched Mode
Termination type: CAGE CLAMP terminals
Facts
24Vdc output voltage, adjustable
Open circuit and shortcircuit protected
CAGE CLAMP® connection technology
LED status indication
Wide input voltage range",https://www.wago.com/medias/1024-020000200003260f000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wyMDgwMjR8aW1hZ2UvanBlZ3xoOGMvaDMzLzEzMjQ4MDE1MDQwNTQyLzEwMjRfMDIwMDAwMjAwMDAzMjYwZjAwMDEwMGI2X0RFLmpwZ3w1NDZlYzFlYjhkYmJlNjlmMWI3NTMwZTFhODg4OTRkOWJmZDczOTcwYmI3NzIxNjY5Y2M5MmMyNDlmNzQ2Mjll|https://www.wago.com/medias/1024-0200000b00014d76000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wxNTM5NXxpbWFnZS9qcGVnfGhmOS9oZmYvMTI4NzY4Nzc1OTQ2NTQvMTAyNF8wMjAwMDAwYjAwMDE0ZDc2MDAwMTAwYjZfREUuanBnfDg5YjdiYTE3ZmI3ZjI5Y2E1OGUwYzY3NGE3YTE2NGMyM2RlZWE3MGYyNmJlZjMyNzZjZmYyNzI1ZTY0ZjkwMjU|https://www.wago.com/medias/1024-020000240001a510000100b6-EN.jpg?context=bWFzdGVyfGltYWdlc3w1MjYwfGltYWdlL2pwZWd8aGFhL2g3Ni8xMjg3NTQ3MDM0MDEyNi8xMDI0XzAyMDAwMDI0MDAwMWE1MTAwMDAxMDBiNl9FTi5qcGd8ZTE2YzgwOTdiMGNlMDQ0YmU0YjRhNjk5ZDU0Y2UxMDExMGYxMWEwN2I5MjhlNmExZTYyNjNlODE2YWIxNzIxOQ,104.25,3,Power Supplies,Wago
2009-115,Wago WMB-Inline; for Smart Printer; 1500 pieces on roll; stretchable 5 - 5.2 mm; plain; snap-on type; white 2009-115,,https://www.wago.com/medias/1024-020000090003c22c000400b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wzMDMzNXxpbWFnZS9qcGVnfGhmMS9oYTkvMTI4Nzg0Mzg0NjU1NjYvMTAyNF8wMjAwMDAwOTAwMDNjMjJjMDAwNDAwYjZfREUuanBnfGQxOTgxMzU2OTg3ZDE5MjJmZGJjNWM2NGJiYmJkZTkwZjA3YTU4ZGE1YWMwZDc3OTY0ZGNhMjk3YzMxMjA3Y2I,37.87,2,Accessories,Wago
787-1722,Wago Switched-mode power supply; Eco; 1-phase; 24 VDC output voltage; 5 A output current; DC-OK LED 787-1722,"787-1722 power supply with 24V DC output - belonging to Wago's EPSITRON ECO POWER series of economical DIN rail power supplies for standard applications.

These power supplies are an economical alternative for applications that simply require 24Vdc without additional functions. Packaged in a flat and solid metal housing, the 787-1722 provides a output current.

ECO Power Supplies lower project and operating costs with advanced features including: LED status indication, front-panel adjustable output voltage, efficiency levels up to 82% and maintenance-free CAGE CLAMP® terminations.

Fast and Safe Connection
CAGE CLAMP® Spring Pressure Connection Technology provides fast, vibration-free and maintenance-free termination of solid, finestranded or ferruled conductors.

Fast Installation
All ECO Power Supplies have a flat and very robust DIN rail mount metal housing. Mounting is simple, thanks to a readily accessible plate on the device.

Clear Indication
All ECO Power Supplies indicate output voltage availability via green LED. A red LED indicates an overvoltage. This simplifies start-up and quickly provides maintenance personnel with system or machine status.

High Load-Carrying Capacity
ECO Power Supplies detect overload from 1.15x nominal output current. The units can be overloaded up to 1.4x the nominal current. The output voltage is considerably reduced if the overload continuous rising. In case of a low-resistance short-circuit, the output will be switched off. As soon as the short circuit has been removed, the output will automatically reactivate.

Universal Supply
The wide range of input voltages ECO Power Supplies allows feeds of 85 to 264Vac – mass-produced machines can operate on different supply networks in Europe, America or Asia without additional conversion or setting. This feature increases tolerance of voltage fluctuations within a supply network, increasing reliability.

Approvals

Highlights & Details
Input voltage range: 100 - 240 V AC
1 phase
Output: 24V DC
Switched Mode
Termination type: CAGE CLAMP terminals
Facts
24Vdc output voltage, adjustable
Open circuit and shortcircuit protected
CAGE CLAMP® connection technology
LED status indication
Wide input voltage range",https://www.wago.com/medias/1024-020000200000ee33000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wxOTAxMDh8aW1hZ2UvanBlZ3xoNTkvaDVhLzEzMjQ3OTkyNjI3MjMwLzEwMjRfMDIwMDAwMjAwMDAwZWUzMzAwMDEwMGI2X0RFLmpwZ3wxMjM2ODM3MDQxYTdlYzI4MThlMjVhMWI0YjM0YWIxNzEwNmI5YjZkMGIyNDk0NDgzZTU0MzQ2YTRlODFhMmJk|https://www.wago.com/medias/1024-0200000b00014d76000100b6-DE.jpg?context=bWFzdGVyfGltYWdlc3wxNTM5NXxpbWFnZS9qcGVnfGhmOS9oZmYvMTI4NzY4Nzc1OTQ2NTQvMTAyNF8wMjAwMDAwYjAwMDE0ZDc2MDAwMTAwYjZfREUuanBnfDg5YjdiYTE3ZmI3ZjI5Y2E1OGUwYzY3NGE3YTE2NGMyM2RlZWE3MGYyNmJlZjMyNzZjZmYyNzI1ZTY0ZjkwMjU|https://www.wago.com/medias/1024-020000240001a510000100b6-EN.jpg?context=bWFzdGVyfGltYWdlc3w1MjYwfGltYWdlL2pwZWd8aGFhL2g3Ni8xMjg3NTQ3MDM0MDEyNi8xMDI0XzAyMDAwMDI0MDAwMWE1MTAwMDAxMDBiNl9FTi5qcGd8ZTE2YzgwOTdiMGNlMDQ0YmU0YjRhNjk5ZDU0Y2UxMDExMGYxMWEwN2I5MjhlNmExZTYyNjNlODE2YWIxNzIxOQ,54.32,1,Power Supplies,Wago
